,ORDER_ID,COMPANY_ID,SERVICE_LINE,DRIVER_TYPE,WEIGHT_LBS,VOLUME_IN3,EXPENSE,PICKUP_ZIP,DELIVERY_ZIP
1803,101804,1257,1,agent,54.0,4992.0,25.0,90028,90041
1804,101806,1257,1,agent,6.0,2496.0,23.4,90028,90035
1805,101805,1257,2,agent,148.0,24.0,21.4,90028,91356
1806,101807,176,1,commander,10.0,2592.0,280.42,55411,57105
1807,101812,1299,1,agent,25.0,1728.0,82.33,06482,06033
1808,101814,1026,1,agent,25.0,5000.0,0.0,63110,63103
1809,101811,1026,1,agent,1.0,1.0,0.0,63110,63103
1810,101810,1026,1,agent,5.0,1000.0,0.0,63110,63103
1811,101813,1026,1,agent,5.0,1000.0,41.67,63110,63103
1812,101808,1257,1,agent,32.0,8.0,23.4,90028,90067
1813,101809,1026,1,agent,5.0,1000.0,0.0,63110,63103
1814,101815,1174,1,commander,12.0,1728.0,20.5,91941,91950
1815,101816,1257,1,agent,4.0,2496.0,20.0,90028,91335
1816,101817,1257,1,agent,6.0,8.0,38.67,94107,94530
1817,101818,945,2,agent,250.0,29160.0,28.02,83634,83705
1818,101819,1257,1,agent,41.0,2496.0,18.8,90028,91801
1819,101820,316,1,commander,51.0,6783.0,203.09,78744,77338
1820,101821,1179,1,agent,1.0,1.0,34.19,36695,36608
1821,101822,1257,1,agent,16.0,8.0,89.84,90028,90266
1822,101823,1257,1,agent,50.0,4992.0,18.6,90028,90230
1823,101824,1174,1,commander,36.0,5184.0,24.97,91941,92121
1824,101826,451,1,agent,1.0,1.0,36.79,34785,34471
1825,101825,1257,1,agent,6.0,8.0,43.72,90028,91356
1826,101827,1115,1,commander,12.0,3375.0,54.26,29651,29649
1827,101828,1257,1,agent,7.0,2496.0,66.41,90028,90049
1828,101829,573,1,commander,1.0,1.0,0.0,92582,92555
1829,101830,1257,1,agent,36.0,8.0,19.6,94107,94608
1830,101831,1257,1,agent,52.0,8.0,16.2,90028,91103
1831,101832,561,1,commander,1.0,1.0,22.17,32221,32207
1832,101833,980,1,commander,4.0,759.0,45.17,10029,10595
1833,101834,320,1,agent,5.0,432.0,44.66,78759,78728
1834,101835,785,1,commander,1.0,80.0,351.83,33634,33484
1835,101836,654,1,commander,15.0,2925.0,68.41,98501,98104
1836,101840,667,1,agent,1.0,1.0,56.64,94564,94577
1837,101839,1257,1,agent,28.0,8.0,53.98,90028,91001
1838,101838,667,1,agent,1.0,1.0,107.33,94531,95834
1839,101837,667,1,agent,1.0,1.0,151.3,94577,95834
1840,101841,1268,1,agent,15.0,24000.0,99.61,80011,80501-3129
1841,101842,371,1,agent,1.0,1.0,196.75,95963,95834
1842,101850,667,1,agent,1.0,1.0,30.0,94539,94566
1843,101848,371,1,agent,1.0,1.0,41.37,95965,95973
1844,101844,371,1,agent,1.0,1.0,56.1,95901,95965
1845,101849,1312,1,agent,80.0,4100.0,141.9,10591,11803
1846,101846,667,1,agent,1.0,1.0,50.16,94402,94121
1847,101845,667,1,agent,1.0,1.0,24.9,94566,94588
1848,101843,667,1,agent,1.0,1.0,147.9,94121,95834
1849,101847,667,1,agent,1.0,1.0,86.41,94920,94402
1850,101851,662,1,agent,10.0,125.0,36.4,78539,78577
1851,101852,1242,1,commander,20.0,7344.0,54.37,92506,91706
1852,101853,785,1,commander,35.0,7616.0,366.96,75034,78705
1853,101854,1026,1,agent,2.0,2.0,0.0,47906,47905
1854,101855,1257,2,agent,159.0,24.0,51.46,94107,94607
1855,101856,980,1,commander,1.0,189.75,47.8,10029,11203
1856,101857,662,1,commander,10.0,125.0,22.63,85741,85741
1857,101858,30,1,commander,2.0,200.0,21.08,27710,27710
1858,101859,573,1,commander,1.0,1.0,26.46,92555,92506
1859,101860,193,1,commander,1.0,384.0,53.5,90502,90045
1860,101861,1257,1,agent,53.0,2496.0,53.87,90028,91011
1861,101863,1289,1,commander,25.0,8208.0,206.74,19901,17403
1862,101862,982,1,commander,6.0,144.0,37.59,33176,33138
1863,101864,652,1,agent,25.0,1000.0,56.42,98122,98105
1864,101865,573,1,commander,1.0,1.0,152.0,92506,92503
1865,101866,1257,1,agent,39.0,2712.0,33.0,90028,90039
1866,101867,1176,1,commander,24.0,5280.0,63.78,73505,73159
1867,101868,811,1,agent,99.0,10635.0,62.18,44143,44135
1868,101869,1138,1,agent,40.0,4000.0,245.44,47111,41472
1869,101870,1127,1,agent,75.0,3000.0,0.0,90638,92706
1870,101871,1179,1,agent,1.0,1.0,33.57,36607,36608
1871,101872,1127,1,agent,100.0,4000.0,0.0,90638,91791
1872,101873,30,1,commander,2.0,200.0,26.55,27710,27514
1873,101874,667,1,agent,1.0,1.0,174.64,95973,95834
1874,101875,917,1,commander,20.0,5950.0,396.37,20175,07751
1875,101876,321,1,commander,3.0,2880.0,169.35,92394,90045
1876,101877,1242,1,commander,20.0,1680.0,66.01,92705,90292
1877,101878,1056,1,commander,1.0,1.0,95.13,91730,90077
1878,101879,1257,1,agent,13.0,8.0,63.69,94063,95132
1879,101880,1289,1,commander,50.0,9408.0,69.14,19403,19605
1880,101881,1256,1,commander,5.0,1728.0,202.35,33647,32628
1881,101882,1072,1,agent,22.0,3520.0,81.93,33762,34243
1882,101883,808,1,commander,1.0,1.0,36.41,97035,97230
1883,101884,149,1,commander,2.0,576.0,103.03,91605,90045
1884,101885,157,1,commander,1.1,1.0,229.55,07052,19968-3323
1885,101886,980,1,commander,4.0,759.0,125.86,10029,11794
1886,101887,1245,1,agent,1.0,125.0,30.9,94117,94118
1887,101888,1257,1,agent,23.0,8.0,52.27,94063,94024
1888,101889,1242,1,commander,30.0,1890.0,61.57,92705,91505
1889,101890,371,1,commander,1.0,1.0,41.47,95682,95834
1890,101891,30,1,commander,2.0,200.0,123.84,27710,27834
1891,101892,1257,1,agent,28.0,2496.0,21.25,90028,90027
1892,101893,917,1,agent,20.0,5950.0,0.0,44307,43116
1893,101894,785,1,commander,5.0,286.0,177.13,95661,94143
1894,101895,157,1,commander,1.0,1.0,121.81,08837,10001
1895,101896,1115,1,commander,14.0,3375.0,88.32,32809,32955
1896,101897,1257,1,agent,3.0,8.0,79.13,94063,95117
1897,101898,176,1,commander,10.0,2592.0,441.88,55411,58501
1898,101899,1242,1,commander,5.0,130.0,60.35,92705,91754
1899,101900,502,1,commander,0.5,250.0,16.82,73034,73112
1900,101901,980,1,commander,1.0,108.0,32.35,10017,10029
1901,101902,157,1,commander,1.0,1.0,106.52,53207,53527
1902,101903,917,1,commander,40.0,4608.0,225.55,32806,32256
1903,101904,371,1,commander,1.0,1.0,32.0,95648,95834
1904,101905,1056,1,commander,1.0,1.0,23.67,91730,92408
1905,101906,980,1,commander,1.0,108.0,35.56,10017,10032
1906,101907,1257,1,agent,38.0,8.0,39.93,94063,94028
1907,101908,30,1,commander,2.0,200.0,104.64,27710,27103
1908,101909,1245,1,agent,1.0,125.0,27.9,95124,95131
1909,101910,1176,1,commander,10.0,2640.0,47.22,73505,76354
1910,101911,869,1,agent,24.0,3375.0,187.2,97227,97701
1911,101912,30,1,commander,2.0,200.0,95.18,27710,27103
1912,101913,573,1,commander,2.0,2.0,69.32,92530-4536,92346
1913,101914,1163,1,agent,1.0,1.0,0.0,56501,55112
1914,101915,587,1,commander,1.0,1.0,67.36,76104,75230
1915,101916,869,1,commander,15.0,2197.0,89.86,97227,97330
1916,101917,678,1,commander,75.0,27.0,103.86,92806,91304
1917,101918,808,1,commander,1.0,1.0,26.7,98664,97230
1918,101919,808,1,commander,1.0,1.0,52.2,97222,97230
1919,101920,808,1,commander,1.0,1.0,25.51,97206,97230
1920,101921,1166,1,commander,35.0,3024.0,126.53,94598,95630
1921,101922,573,1,commander,1.0,1.0,38.38,92503-3956,92346
1922,101923,573,1,commander,1.0,1.0,65.06,92395,92346
1923,101924,1176,1,commander,14.0,5544.0,48.02,76354,73505
1924,101925,587,1,commander,1.0,1.0,44.97,76104,75231
1925,101926,573,1,commander,1.0,1.0,44.79,92586-6541,92346
1926,101927,736,1,commander,1.0,1210.0,51.2,76104,75231
1927,101928,587,1,commander,1.0,1.0,69.68,76104,75230
1928,101929,573,1,commander,1.0,1.0,65.1,91767,92346
1929,101930,1312,1,commander,40.0,8000.0,203.78,10591,07719
1930,101931,14,1,commander,34.3,6767.3,97.45,90045,92626
1931,101932,1127,1,agent,25.0,1000.0,0.0,90638,92706
1932,101933,1127,1,agent,25.0,1000.0,0.0,90638,91791
1933,101934,371,1,agent,1.0,1.0,192.2,95965,95834
1934,101935,1187,1,commander,5.0,2400.0,25.51,92064,92029
1935,101936,179,1,commander,1.0,250.0,32.88,75231,75231
1936,101938,667,1,agent,1.0,1.0,184.74,94531,94577
1937,101937,667,1,agent,1.0,1.0,91.15,94564,94577
1938,101939,680,1,commander,1.0,1.0,32.68,92220,92373
1939,101940,155,1,commander,40.0,6912.0,426.72,95678,93501
1940,101941,573,1,commander,1.0,1.0,50.12,92376,92503
1941,101942,573,1,commander,1.0,1.0,27.41,92860,92503
1942,101943,573,1,commander,1.0,1.0,40.27,92860,92503
1943,101944,573,1,commander,1.0,1.0,28.43,92881,92503
1944,101945,573,1,agent,1.0,1.0,45.23,92555,92503
1945,101946,1313,1,agent,20.0,2304.0,158.13,93311,91355
1946,101947,573,1,commander,1.0,1.0,51.46,91737,92346
1947,101948,1309,2,agent,335.0,18990.0,331.92,93722,93311
1948,101949,668,1,agent,0.25,72.0,127.69,78701,78201
1949,101950,1163,1,agent,1.0,1.0,443.55,56601,55112
1950,101951,371,1,commander,1.0,1.0,49.17,95762,95834
1951,101952,668,1,agent,0.25,72.0,127.97,78701,78229
1952,101953,1127,1,commander,1.0,125.0,38.63,91791,90638
1953,101954,35,1,commander,2.0,240.0,132.65,32827,33614
1954,101955,502,1,commander,1.0,160.0,198.53,73104,75203
1955,101956,839,1,commander,25.0,3375.0,33.33,76021,75234
1956,101957,172,1,agent,1.0,27.0,211.19,33952,33708
1957,101958,448,1,commander,1.0,5832.0,33.84,92123,92103
1958,101959,371,1,commander,1.0,1.0,68.87,95687,95834
1959,101960,573,1,commander,1.0,1.0,54.79,92562,92503
1960,101961,573,1,commander,1.0,1.0,84.89,92592,92503
1961,101962,573,1,commander,1.0,1.0,72.66,92582,92503
1962,101963,573,1,commander,1.0,1.0,83.87,92562,92503
1963,101964,107,1,commander,5.0,112.0,92.72,94304,94118
1964,101965,980,1,commander,2.0,144.0,60.11,10595,7608
1965,101966,668,1,agent,0.25,72.0,127.41,78701,78229
1966,101967,371,1,agent,1.0,1.0,428.0,95531,96001
1967,101968,668,1,commander,25.0,3888.0,344.37,75246,78229
1968,101969,668,1,commander,50.0,3456.0,28.55,78229,78229
1969,101970,800,1,commander,1.0,1.0,154.29,95363,95834
1970,101971,1186,1,commander,1.0,5832.0,70.5,92029,92111
1971,101972,1256,1,commander,10.0,1000.0,90.0,95837,95634
1972,101973,980,1,commander,1.0,189.75,88.44,10032,10016
1973,101974,448,1,commander,1.0,5832.0,43.16,92123,92024
1974,101975,980,1,commander,1.0,144.0,63.28,10595,10021
1975,101976,105,1,commander,5.0,1000.0,149.8,90012,92123
1976,101977,448,1,commander,1.0,5832.0,41.28,92123,92103
1977,101978,980,1,commander,1.0,144.0,38.27,10595,10029
1978,101979,1309,2,agent,230.0,14490.0,445.68,93722,91350
1979,101980,448,1,commander,1.0,5832.0,38.92,92123,92037
1980,101981,157,1,agent,6.6000000000000005,3.0,568.36,38118,47630-2917
1981,101982,980,1,commander,2.0,256.0,203.24,10595,19123
1982,101983,839,1,commander,5.0,512.0,169.11,76021,75670
1983,101985,1127,1,agent,50.0,2000.0,321.1,90638,92706
1984,101984,1127,1,agent,25.0,1000.0,0.0,90638,92706
1985,101986,1127,1,commander,25.0,1000.0,53.08,90638,92706
1986,101987,1127,1,agent,25.0,1000.0,0.0,90638,91791
1987,101988,1127,1,agent,50.0,2000.0,0.0,90638,91791
1988,101989,448,1,commander,20.0,11664.0,56.0,92123,92103
1989,101990,373,1,commander,25.0,4096.0,267.42,73523,67221
1990,101991,448,1,commander,20.0,11664.0,35.53,92123,92123
1991,101992,869,1,commander,23.0,4608.0,79.51,97227,97301
1992,101993,107,1,commander,15.0,3375.0,77.03,94583,94109
1993,101994,589,1,commander,1.0,18.0,21.1,77339,77030
1994,101995,589,1,commander,1.0,18.0,41.84,77339,77030
1995,101996,1072,1,agent,1.0,432.0,137.51,33982,33762
1996,101997,1115,1,commander,1.0,1.0,511.4,60143,45342
1997,101998,179,1,commander,1.0,72.0,22.5,75234,75231
1998,101999,179,1,commander,1.0,72.0,23.65,75234,75230
1999,102000,980,1,commander,15.0,1391.5,232.43,10549,19123
2000,102001,869,1,commander,16.0,2197.0,69.59,97227,97128
2001,102002,980,1,commander,1.0,189.75,49.01,10549,10467
2002,102003,451,2,agent,120.0,9216.0,203.34,32607,33607
2003,102004,1072,2,agent,35.0,14040.0,372.0,32773,33982
2004,102005,933,1,commander,1.0,216.0,72.99,92369,91007
2005,102006,107,1,agent,20.0,2744.0,276.75,95405,94304
2006,102007,980,1,commander,1.0,189.75,89.73,10549,7608
2007,102008,107,1,commander,15.0,3375.0,74.63,94583,94143
2008,102009,502,1,commander,1.0,128.0,170.26,74136,73104
2009,102010,107,1,commander,20.0,2000.0,471.54,92374,94109
2010,102011,502,1,commander,1.0,128.0,130.44,74136,73112
2011,102012,107,1,commander,20.0,2744.0,54.31,95050,94304
2012,102013,176,1,agent,10.0,144.0,625.16,57105,55455
2013,102014,1072,1,agent,3.0,512.0,523.57,85212,89119
2014,102015,448,1,agent,10.0,5832.0,65.8,92123,92103
2015,102016,982,1,commander,10.0,768.0,32.05,33136,33133
2016,102017,1319,1,agent,25.0,5508.0,76.65,24551,24153
2017,102018,561,1,commander,1.0,1.0,22.68,32256,32207
2018,102019,1256,1,agent,5.0,1728.0,47.95,43219,43235
2019,102020,1069,2,agent,150.0,135000.0,520.56,77072,75063
2020,102021,320,1,commander,1.0,216.0,44.08,10605,10523
2021,102022,869,1,commander,42.0,6805.0,68.01,97227,97301
2022,102023,668,1,agent,0.25,72.0,420.16,78503,78201
2023,102024,320,1,agent,5.0,432.0,21.5,32806,32803
2024,102025,561,1,commander,1.0,1.0,16.03,32216,32207
2025,102026,1127,1,commander,1.0,8000.0,70.51,90638,91791
2026,102027,673,1,commander,29.0,5625.0,31.8,10016,10016
2027,102028,917,2,agent,175.0,7000.0,177.84,15237,16346
2028,102029,668,1,agent,0.25,72.0,0.0,78503,78229
2029,102030,673,1,commander,23.0,3267.0,33.43,10016,10021
2030,102031,176,1,agent,7.0,3456.0,30.87,55455,55411
2031,102032,909,1,commander,5.0,2880.0,32.54,30096,30344
2032,102033,1077,1,commander,15.0,1200.0,50.84,02139,01536
2033,102034,917,1,agent,75.0,16575.0,104.55,70433,70433
2034,102035,668,1,agent,0.25,72.0,0.0,78503,78229
2035,102036,1176,1,commander,12.0,2640.0,53.37,73102,74868
2036,102037,907,1,commander,5.0,1000.0,86.33,33315,33478
2037,102038,214,1,agent,25.0,8000.0,452.97,43614,14215
2038,102039,348,1,agent,30.0,3168.0,106.8,40241,45208
2039,102040,14,1,agent,30.0,18081.376,182.28,94128,94538
2040,102041,320,1,agent,5.0,432.0,46.2,80923,80616
2041,102042,231,1,commander,32.0,4624.0,60.97,33619,34689
2042,102043,451,1,agent,1.0,1.0,33.33,34452,34452
2043,102044,1140,1,commander,11.0,3375.0,42.39,60048,60707
2044,102045,668,1,agent,20.0,4096.0,531.44,78229,75390
2045,102046,1186,1,commander,1.0,5832.0,47.47,92029,92111
2046,102047,157,1,agent,41.15,1.0,311.71,38118,72113
2047,102048,987,1,agent,2.0,216.0,147.0,10707,06880
2048,102049,1140,1,commander,23.0,3375.0,100.28,60048,60451-9509
2049,102050,1115,1,agent,1.0,1000.0,30.42,74145,74116
2050,102051,179,1,commander,1.0,1.0,15.63,75231,75231
2051,102052,179,1,commander,5.0,3640.0,20.2,75231,75061
2052,102053,157,1,commander,14.84,1.0,112.86,28208,27051
2053,102054,956,1,agent,10.0,512.0,111.57,48174,43616
2054,102055,451,1,commander,1.0,1.0,31.07,34471,34471
2055,102056,561,1,commander,1.0,1.0,17.28,32204,32207
2056,102057,1174,1,commander,10.0,468.0,28.37,92111,92123
2057,102058,1115,1,agent,1.0,1.0,102.34,70087,70363
2058,102059,320,1,agent,1.0,216.0,24.01,83687,83642
2059,102060,448,1,commander,1.0,5832.0,23.07,92123,92103
2060,102061,1179,1,agent,1.0,1.0,29.26,36607,36608
2061,102062,907,1,commander,3.0,2160.0,86.01,33315,33478
2062,102063,715,1,commander,1.0,1.0,47.35,98499,98373
2063,102064,721,1,agent,1.0,1.0,26.13,83642,83687
2064,102065,1056,1,commander,1.0,1.0,25.31,91730,92505
2065,102066,909,1,commander,10.0,2880.0,208.46,30096,28203
2066,102067,321,1,commander,10.0,3456.0,263.52,38118,63145
2067,102068,316,1,agent,1.0,432.0,35.1,30269,30337
2068,102069,1255,1,commander,40.0,288.0,25.54,90670,90808
2069,102070,433,1,commander,1.0,1.0,27.79,98004,98155
2070,102071,1069,2,agent,150.0,135000.0,0.0,75063,77072
2071,102072,1257,1,agent,3.0,8.0,31.69,94520,94565
2072,102073,1166,1,commander,50.0,5967.0,260.15,19403,06830
2073,102074,1127,1,agent,25.0,1000.0,418.6,90638,91791
2074,102075,1257,1,agent,8.0,8.0,35.87,94565,94520
2075,102076,320,1,agent,5.0,432.0,33.62,91356,91343
2076,102077,1140,1,commander,83.0,15625.0,98.24,60048,60302
2077,102078,1257,1,agent,20.0,8.0,26.58,95131,95135
2078,102079,1174,1,commander,84.0,12096.0,32.07,92121,91941
2079,102080,320,1,agent,5.0,432.0,46.2,92037,92121
2080,102081,451,1,commander,1.0,1.0,144.34,34785,33607
2081,102082,580,1,commander,2.0,132.0,23.17,27513,27606
2082,102083,149,1,commander,2.205,192.0,59.72,92841,90045
2083,102084,811,2,agent,44.0,27648.0,51.66,44143,44135
2084,102085,1257,1,agent,6.0,8.0,36.15,90028,91604
2085,102086,448,1,commander,1.0,5832.0,27.42,92123,92037
2086,102087,839,1,commander,30.0,3375.0,45.76,76021,76086
2087,102088,573,1,commander,1.0,1.0,21.46,92562,92562
2088,102089,448,1,commander,1.0,1.0,114.19,92037,91768
2089,102090,573,1,agent,1.0,1.0,0.0,92392,92376
2090,102091,149,2,agent,146.0,22925.0,59.4,20147,20166
2091,102092,1045,1,agent,1.0,1.0,39.17,07083,07608
2092,102093,1297,2,commander,30.0,20736.0,155.82,53215,60605
2093,102094,371,1,agent,1.0,1.0,22.8,94539,94566
2094,102095,909,1,commander,10.0,2880.0,366.84,30096,29910
2095,102096,157,1,commander,10.0,1.0,83.42,53207,61080
2096,102097,1174,1,commander,36.0,5184.0,28.85,91941,92120
2097,102098,987,1,commander,1.0,1.0,46.27,10707,10549
2098,102099,1257,1,agent,6.0,8.0,18.0,90028,90035
2099,102100,573,1,commander,1.0,1.0,0.0,92562,92592
2100,102101,1257,1,agent,1.0,8.0,52.34,95131,94404
2101,102102,573,1,agent,1.0,1.0,0.0,92376,92880
2102,102103,371,1,agent,1.0,1.0,27.0,94566,94588
2103,102104,982,1,commander,5.0,640.0,19.32,33013,33016
2104,102105,1257,1,agent,9.0,8.0,15.0,90028,90068
2105,102106,1257,1,agent,14.0,8.0,35.12,90028,90042
2106,102107,1257,1,agent,40.0,8.0,19.8,90028,91607
2107,102108,1257,1,agent,3.0,8.0,24.2,90028,90036
2108,102109,435,1,commander,1.0,1.0,45.44,98029,98004
2109,102110,1257,1,agent,3.0,8.0,18.8,90028,90027
2110,102111,1257,1,agent,16.0,8.0,15.8,90028,90068
2111,102112,1257,1,agent,6.0,8.0,37.38,90028,90211
2112,102113,1257,1,agent,6.0,8.0,53.76,90028,91436
2113,102114,1257,1,agent,35.0,8.0,42.0,90028,90041
2114,102115,1257,1,agent,22.0,8.0,16.0,90028,90036
2115,102116,1170,1,agent,34.0,4320.0,299.45,37122,38138
2116,102117,1257,1,agent,13.0,8.0,44.41,90028,91101
2117,102118,320,1,commander,4.0,1000.0,41.27,33014,33186
2118,102120,371,1,agent,1.0,1.0,61.82,94920,94402
2119,102121,1138,2,agent,237.5,25.0,292.64,47111,45458-2780
2120,102119,1257,1,agent,7.0,8.0,20.6,90028,90025
2121,102122,1127,1,agent,25.0,1000.0,0.0,90638,92706
2122,102123,1257,1,agent,24.0,8.0,50.68,94070,94110
2123,102125,1257,1,agent,3.0,8.0,24.2,90028,90024
2124,102126,371,1,agent,1.0,1.0,43.35,95901,95965
2125,102124,1257,1,agent,13.0,8.0,58.17,90028,91011
2126,102127,573,1,agent,1.0,1.0,0.0,92880,92860
2127,102128,371,1,agent,1.0,1.0,38.72,94402,94121
2128,102129,1257,1,agent,38.0,8.0,29.24,90028,90272
2129,102130,1255,1,commander,5.0,1309.0,26.23,90808,92626
2130,102131,987,1,commander,1.0,1.0,91.12,10707,11757
2131,102132,573,1,agent,1.0,1.0,0.0,92860,92860
2132,102133,987,1,commander,2.0,216.0,176.26,10707,06066
2133,102135,436,1,agent,5.0,1000.0,25.0,98122,98104
2134,102134,1257,1,agent,48.0,8.0,45.67,90028,90405
2135,102136,1170,1,agent,60.0,7800.0,72.59,37122,37172
2136,102137,1257,1,agent,9.0,8.0,63.6,90028,90094
2137,102138,800,1,agent,1.0,1.0,137.97,95363,95834
2138,102139,1257,2,agent,114.0,24.0,19.43,90028,90046
2139,102140,436,1,agent,5.0,1000.0,21.0,98122,98104
2140,102141,808,1,commander,1.0,1.0,23.94,97230,97216
2141,102142,1138,2,agent,1.0,110592.0,177.78,47111,45211
2142,102143,1257,1,agent,28.0,8.0,35.99,90028,90062
2143,102144,1257,1,agent,3.0,8.0,45.34,90028,90272
2144,102145,573,1,commander,1.0,1.0,0.0,92592,92582
2145,102146,1257,1,agent,9.0,8.0,54.43,90028,90230
2146,102147,1140,2,agent,1031.0,96000.0,205.26,60048,46312
2147,102148,573,1,agent,1.0,1.0,0.0,92860,92881
2148,102149,371,1,agent,1.0,1.0,55.65,95965,95973
2149,102150,909,1,commander,30.0,10080.0,155.04,30096,29303
2150,102151,321,1,commander,5.0,1000.0,50.18,75261,75261
2151,102152,1257,1,agent,44.0,8.0,61.21,90028,90805
2152,102153,1127,1,commander,1.0,1.0,23.02,92706,90638
2153,102154,1257,1,agent,3.0,8.0,51.77,90028,90025
2154,102155,1257,1,agent,54.0,8.0,15.4,90028,90230
2155,102156,1257,1,agent,3.0,8.0,65.77,90028,91344
2156,102157,1056,1,commander,1.0,1.0,53.39,91730,92782
2157,102158,917,1,agent,40.0,11900.0,268.92,15222,17201
2158,102159,1026,1,agent,2.0,2.0,0.0,47907,47905
2159,102160,1026,1,agent,1.0,1.0,0.0,47907,47905
2160,102161,1257,1,agent,46.0,8.0,56.54,94107,94044
2161,102162,1257,1,agent,6.0,8.0,24.6,90028,91106
2162,102163,573,1,commander,1.0,1.0,0.0,92582,92555
2163,102164,573,1,agent,1.0,1.0,129.2,92881,92503
2164,102165,987,1,commander,1.0,1.0,75.29,10707,11209
2165,102166,193,1,commander,1.0,180.0,35.19,98168,98158
2166,102167,1256,1,agent,5.0,1728.0,35.36,37617,37604
2167,102168,657,2,agent,500.0,27216.0,671.54,1655,18840
2168,102169,172,1,commander,30.0,5832.0,34.33,33805,33619
2169,102170,917,1,commander,30.0,7200.0,270.32,20175,18015
2170,102171,680,1,commander,1.0,1.0,175.73,92270,92675
2171,102172,982,1,commander,10.0,80.0,51.01,33026,33138
2172,102173,371,1,agent,1.0,1.0,209.1,94577,95834
2173,102174,371,1,agent,1.0,1.0,38.91,94564,94577
2174,102175,957,1,agent,5.0,864.0,874.83,13205,07039
2175,102177,371,1,agent,1.0,1.0,207.4,94121,95834
2176,102178,371,1,agent,1.0,1.0,138.39,95973,95834
2177,102176,371,1,agent,1.0,1.0,95.4,94531,95834
2178,102179,371,1,agent,1.0,1.0,187.72,95963,95834
2179,102180,987,1,commander,1.0,1.0,118.85,10707,11944
2180,102181,179,1,commander,5.0,125.0,17.33,75243,75246
2181,102182,662,1,commander,10.0,125.0,27.48,85741,85741
2182,102183,371,1,commander,1.0,1.0,86.25,95945,95834
2183,102184,1256,1,agent,4.0,1728.0,189.21,59901,59911
2184,102185,573,1,commander,1.0,1.0,18.6,92555,92506
2185,102186,35,2,agent,15.0,30000.0,203.48,33614,32827
2186,102187,1256,1,agent,1.0,280.0,61.6,29418,29483
2187,102188,1056,1,commander,1.0,1.0,94.69,91730,90291
2188,102189,602,1,commander,2.0,187.5,105.21,60085,60143
2189,102190,573,1,commander,1.0,1.0,214.7,92506,92503
